Collection ID,Collection Name,Item Type,Item ID,Item Name,Item Slug,Partner Name,Part Of A Specialization,Part Of Specialization ID,Part Of Specialization Name,Course Deeplink,Duration,For-credit,Auto-enrollment,Start Date,End Date
,,COURSE,hT38eJCHEe2T_w6-DJteRQ,Mindfulness: An Approach to Stress Reduction,an-approach-to-stress-reduction,Korea Advanced Institute of Science and Technology(KAIST),FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=hT38eJCHEe2T_w6-DJteRQ&productType=course&showMiniModal=true&attemptSSOLogin=true,5,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,nOWnNbmQEe-Edgr_0TyPhw,Sales Strategies and Techniques,packt-sales-strategies-and-techniques-revk1,Packt,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=nOWnNbmQEe-Edgr_0TyPhw&productType=course&showMiniModal=true&attemptSSOLogin=true,6,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,zRHVHXU8Ee-sHxKPLhMLqw,DevOps Project - 2022: CI/CD with Jenkins Ansible Kubernetes,packt-devops-project-2022-ci-cd-with-jenkins-ansible-kubernetes-ry3kp,Packt,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=zRHVHXU8Ee-sHxKPLhMLqw&productType=course&showMiniModal=true&attemptSSOLogin=true,5,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,lwknnakrEeywagovoAKHOQ,Internal Load Balancer,googlecloud-internal-load-balancer-zfbfn,Google Cloud,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=lwknnakrEeywagovoAKHOQ&productType=course&showMiniModal=true&attemptSSOLogin=true,3,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,a-8LCME1Ee-21A5KKJdafQ," System Hacking, Malware Threats, and Network Attacks",packt-system-hacking-malware-threats-and-network-attacks-nhabg,Packt,TRUE,koE17jbqSkmeTB5PR97GAQ,Certified Ethical Hacker (CEH) v.12,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=a-8LCME1Ee-21A5KKJdafQ&productType=course&showMiniModal=true&attemptSSOLogin=true,7,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,CcNzSqkpEeyjPxJkzIUqCw,Autoscaling an Instance Group with Custom Cloud Monitoring Metrics,googlecloud-autoscaling-an-instance-group-with-custom-cloud-monitoring-met-fi8bm,Google Cloud,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=CcNzSqkpEeyjPxJkzIUqCw&productType=course&showMiniModal=true&attemptSSOLogin=true,1,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,PvbLL8PaEeuBnwpnLFLhFQ,Technology and Product Planning,technology-and-product-planning,Johns Hopkins University,TRUE,a2qm3oy2EeuLhxLgyXhFTw,Digital Health Entrepreneurship,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=PvbLL8PaEeuBnwpnLFLhFQ&productType=course&showMiniModal=true&attemptSSOLogin=true,9,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,#NAME?,Marketing Estratégico,marketing-estrategico,Fundação Instituto de Administração,TRUE,Dnwld3iVEeyU6xJKh-o-xQ,Roadmap para a Estratégia,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=-FtiURfEEeyf4Ar-aygVCw&productType=course&showMiniModal=true&attemptSSOLogin=true,9,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,2YbmOYFTEe-L8RKezlgehQ,Üretken Yapay Zekaya Giriş,retken-yapay-zekaya-giri,Google Cloud,TRUE,H2mNEWWISii21aZmJEfveA,Üretken Yapay Zeka’ya Giriş,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=2YbmOYFTEe-L8RKezlgehQ&productType=course&showMiniModal=true&attemptSSOLogin=true,1,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,xOCqmgFBEeiDdg7ENhx5Dg,Career Decisions: From Insight to Impact,career-decisions,Wesleyan University,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=xOCqmgFBEeiDdg7ENhx5Dg&productType=course&showMiniModal=true&attemptSSOLogin=true,10,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,vaJsIn92Ee2MDA4NmZ7FXQ,Google Cloud Fundamentals: Core Infrastructure - 繁體中文,google-cloud-fundamentals-core-infrastructure-zhtw,Google Cloud,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=vaJsIn92Ee2MDA4NmZ7FXQ&productType=course&showMiniModal=true&attemptSSOLogin=true,14,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,2sp52EQ4EeiCyQ6cvCVnGA,Multiple Regression Analysis in Public Health ,multiple-regression-analysis-public-health,Johns Hopkins University,TRUE,YvWZIUQ4EeiXyA7dYFHEvA,Biostatistics in Public Health ,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=2sp52EQ4EeiCyQ6cvCVnGA&productType=course&showMiniModal=true&attemptSSOLogin=true,11,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,g3FgyAcBEey5zQ4LqE3elQ,Oracle Cloud Infrastructure Foundations,oraclecloud-infrastructure-foundations,Oracle,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=g3FgyAcBEey5zQ4LqE3elQ&productType=course&showMiniModal=true&attemptSSOLogin=true,0,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,5rpR3dzQEeqiyA5vbdhWyQ,Exception Handling in Python,exception-handling-in-python,Coursera Project Network,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=5rpR3dzQEeqiyA5vbdhWyQ&productType=course&showMiniModal=true&attemptSSOLogin=true,1,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,5xzZA-NpEeqpVgqb3URATw,Введение в анализ данных с помощью Excel,excel-data-analysis-ru,Rice University,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=5xzZA-NpEeqpVgqb3URATw&productType=course&showMiniModal=true&attemptSSOLogin=true,9,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,tPjfwVyIEe24Xg4Eq-eSRQ,Decision-Making,decisionmaking,Arizona State University,TRUE,"6dkieFvgQBi6tObwbxbHww,ihMH0qKAEe240gqHMTtuWw","Collaboration For Everyone,Decision-Making for Everyone",https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=tPjfwVyIEe24Xg4Eq-eSRQ&productType=course&showMiniModal=true&attemptSSOLogin=true,0,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,3ig7cRFaEeycsA63td4OvQ,Explainable deep learning models for healthcare - CDSS 3,cdss3,University of Glasgow ,TRUE,AJnzAl8wEeuxbwrWz-Duzw,Informed Clinical Decision Making using Deep Learning,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=3ig7cRFaEeycsA63td4OvQ&productType=course&showMiniModal=true&attemptSSOLogin=true,6,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,1fAVqAI2EeeVuwoEZBCpOA,食品安全與風險分析（Food Safety＆Risk Analysis）,foodsafety2,National Taiwan University,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=1fAVqAI2EeeVuwoEZBCpOA&productType=course&showMiniModal=true&attemptSSOLogin=true,5,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,I7xRPnjlEeuIrRIFuaY2iw,Pneumonia Classification using PyTorch ,pneumonia-classification-using-pytorch,Coursera Project Network,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=I7xRPnjlEeuIrRIFuaY2iw&productType=course&showMiniModal=true&attemptSSOLogin=true,1,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,T7KZuhLaEe-zqA6_zzhdJQ,Environmental Leadership,environmental-leadership-climate,Duke University,TRUE,fRp5BTQdTSSp9AFrQ3IBSQ,Healthcare Leadership for Climate Change ,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=T7KZuhLaEe-zqA6_zzhdJQ&productType=course&showMiniModal=true&attemptSSOLogin=true,26,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,lKPq1-XUEeutMhLqB6BFnw,Creating a Visual Tasks Guide with Microsoft PowerPoint,creating-a-visual-tasks-guide-with-microsoft-powerpoint,Coursera Project Network,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=lKPq1-XUEeutMhLqB6BFnw&productType=course&showMiniModal=true&attemptSSOLogin=true,1,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,65RxBWcWEe-hCw4aFGM2Ww,AWS Data Collection and Storage,packt-aws-data-collection-and-storage-bjwsr,Packt,TRUE,cJ4MBh_NS3mqcJn78kxxTg,AWS Certified Data Analytics Specialty (2023) Hands-on,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=65RxBWcWEe-hCw4aFGM2Ww&productType=course&showMiniModal=true&attemptSSOLogin=true,12,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,YBV_xzNLEe-H2BLw-oHycQ,Minimal API Development with ASP.NET Core,packt-minimal-api-development-with-asp-net-core-xn24f,Packt,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=YBV_xzNLEe-H2BLw-oHycQ&productType=course&showMiniModal=true&attemptSSOLogin=true,12,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,5vy-qvtrEe6cXRKLg4wf_Q,AI for Education (Intermediate),ai-for-education-intermediate,Kennesaw State University,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=5vy-qvtrEe6cXRKLg4wf_Q&productType=course&showMiniModal=true&attemptSSOLogin=true,4,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,Dc3_MGf-EeuQqxJ-6zCB-w,Google Meet,google-meet,Google Cloud,TRUE,child~QOw0tEgXR_Cv2vTIfDEYCQ,Getting started with Google Workspace,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=Dc3_MGf-EeuQqxJ-6zCB-w&productType=course&showMiniModal=true&attemptSSOLogin=true,2,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,wCdGQRc4Ee2GHgpzgfTJMw,Using Educational Technology with English Learners,using-educational-technology-with-english-learners,Rice University,TRUE,_96OfoR0RcagizszvXYQjA,Introduction to Teaching English Learners,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=wCdGQRc4Ee2GHgpzgfTJMw&productType=course&showMiniModal=true&attemptSSOLogin=true,4,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,wosjbWYrEe-EPwr_9XyAcQ,Database Integration and Management,database-integration-and-management,Microsoft,TRUE,#NAME?,"Microsoft Back-End Developer,Microsoft Full-Stack Developer",https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=wosjbWYrEe-EPwr_9XyAcQ&productType=course&showMiniModal=true&attemptSSOLogin=true,10,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,VGk2Hkt2Ee-dQQr_5AJJ6w,"ART of the MOOC: Colors, Bodies, Power",colors-bodies-power,Duke University,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=VGk2Hkt2Ee-dQQr_5AJJ6w&productType=course&showMiniModal=true&attemptSSOLogin=true,6,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,0eRK5qElEeaUxQ4a06yGng,PrEParing: PrEP for Providers and Patients,prep,Johns Hopkins University,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=0eRK5qElEeaUxQ4a06yGng&productType=course&showMiniModal=true&attemptSSOLogin=true,14,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,RoRWG-6fEeqfJAoS4XpEuQ,Business Models For Sustainability,business-models-for-sustainability,"Copenhagen Business School,NHH,ESADE Business and Law School,ESCP Business School",FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=RoRWG-6fEeqfJAoS4XpEuQ&productType=course&showMiniModal=true&attemptSSOLogin=true,8,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,0nLA_3fyEe2QHRL3YiV0EQ,PHP Tutorial,php-tutorial,W3Schools,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=0nLA_3fyEe2QHRL3YiV0EQ&productType=course&showMiniModal=true&attemptSSOLogin=true,5,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,RnUQSqMOEe2kJhKLeKbtZQ,تصويرالبيانات في اكسيل: أنشئ لوحة معلومات تفاعلية,tasweer-bayanat-excel,Coursera Project Network,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=RnUQSqMOEe2kJhKLeKbtZQ&productType=course&showMiniModal=true&attemptSSOLogin=true,2,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,8SPEoA58Ee2zRA7NWtym9Q,Traitement d'images : analyse fréquentielle et multi-échelle,moocimage-fourier-ondelettes-multiechelles,Institut Mines-Télécom,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=8SPEoA58Ee2zRA7NWtym9Q&productType=course&showMiniModal=true&attemptSSOLogin=true,32,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,qvzrS3H2Ee-uqRL6e5om0w,Causal Inference Project Ideation,causal-inference-project-ideation,University of Minnesota,TRUE,rR72XR0HQQyat4h0Ap2GQw,Analytics Project Ideation,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=qvzrS3H2Ee-uqRL6e5om0w&productType=course&showMiniModal=true&attemptSSOLogin=true,13,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,zZyBrve1EeygtQ689i7kPw,Design Thinking: Ideas to Action,uva-darden-design-thinking-ideas-to-action,University of Virginia,TRUE,iImXAGXzEe2-bgrL9YIe4Q,Design Thinking,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=zZyBrve1EeygtQ689i7kPw&productType=course&showMiniModal=true&attemptSSOLogin=true,4,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,QuMnnbfJEeSsbCIAC0gVBg,"Online Games: Literature, New Media, and Narrative",interactive-media-gaming,Vanderbilt University,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=QuMnnbfJEeSsbCIAC0gVBg&productType=course&showMiniModal=true&attemptSSOLogin=true,14,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,txwOC6BHEea6ewpNIfaHoA,Controle a Tempo Discreto,controle-tempo-discreto,Instituto Tecnológico de Aeronáutica,TRUE,d4Do5KAwEeaqFA7K6xbpyA,Controle de Sistemas Lineares,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=txwOC6BHEea6ewpNIfaHoA&productType=course&showMiniModal=true&attemptSSOLogin=true,49,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,EISEZpoHEeqgJAoVb854DQ,"Machine Learning Under the Hood: The Technical Tips, Tricks, and Pitfalls",machine-learning-under-the-hood,SAS,TRUE,IVjOAbpBEeqBvBIF9ASugw,"Machine Learning Rock Star – the End-to-End Practice
",https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=EISEZpoHEeqgJAoVb854DQ&productType=course&showMiniModal=true&attemptSSOLogin=true,14,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,AYMJ1FSgEe-nXw4I7PxBow,Foundational Banking and Financial Services Skills in India,foundational-banking-and-financial-services-skills-in-india,Coursera Instructor Network,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=AYMJ1FSgEe-nXw4I7PxBow&productType=course&showMiniModal=true&attemptSSOLogin=true,3,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,Lj8ozIneEe6Zzg6NXTqukw,Production Machine Learning Systems - Português Brasileiro ,production-machine-learning-systems-ptbr,Google Cloud,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=Lj8ozIneEe6Zzg6NXTqukw&productType=course&showMiniModal=true&attemptSSOLogin=true,28,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,8grRoLRyEe2MNRLdxpojNw,Introducción al desarrollo de apps móviles para Android,introduction-to-android-mobile-application-development-es,Meta,TRUE,BPC_nwN0SmGYZQ_qcMtVfQ,Desarrollador de Meta de Android,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=8grRoLRyEe2MNRLdxpojNw&productType=course&showMiniModal=true&attemptSSOLogin=true,6,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,fCJ0WXkrEey3rxIS7UGl2w,Child Care as a Business,childcare-as-a-business,The State University of New York,TRUE,e9vOiXkrEeyu8xKDDI3NXQ,Home-Based Child Care,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=fCJ0WXkrEey3rxIS7UGl2w&productType=course&showMiniModal=true&attemptSSOLogin=true,4,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,Uj0jr0wsEeegMA5EaTsSBA,Fundamentals of waves and vibrations,fundamentals-waves-vibrations,École Polytechnique,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=Uj0jr0wsEeegMA5EaTsSBA&productType=course&showMiniModal=true&attemptSSOLogin=true,10,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,UXIWR-xTEeWaMA7Pe7xMzw,Liderazgo para el Siglo XXI: proyecto final,liderazgo,Universidad de los Andes,TRUE,JF7L1exMEeWYIQ7qEqibNw,Liderazgo efectivo para el siglo XXI,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=UXIWR-xTEeWaMA7Pe7xMzw&productType=course&showMiniModal=true&attemptSSOLogin=true,9,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,nax4Y2oHEeak0hLPfPzoPw,The Strategy of Content Marketing,content-marketing,"University of California, Davis",TRUE,54oVCASERKOKmu2YcwWPUA,Content Marketing,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=nax4Y2oHEeak0hLPfPzoPw&productType=course&showMiniModal=true&attemptSSOLogin=true,12,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,0CP_iVuFEeu1URLEECyWWw,Python 101: Develop Your First Python Program,python101-develop-your-first-python-code,Coursera Project Network,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=0CP_iVuFEeu1URLEECyWWw&productType=course&showMiniModal=true&attemptSSOLogin=true,1,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,Mxi2ziJqEe-qLxJFbw2Hbw,Tunnel Construction Practices ,tunnel-construction-practices,L&T EduTech,TRUE,Q860YGPDRX6wSs9lc02eTg,Construction Practices in Deep excavations and Tunnels,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=Mxi2ziJqEe-qLxJFbw2Hbw&productType=course&showMiniModal=true&attemptSSOLogin=true,8,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,mWViY2ahEe6C8Aq3MM882w,Automation for Business,automation-for-business,Starweaver,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=mWViY2ahEe6C8Aq3MM882w&productType=course&showMiniModal=true&attemptSSOLogin=true,4,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,ntv9BHtNEe-glQr_1x19Iw,Foundations of Sustainability and ESG,introduction-to-sustainable-finance,"Saïd Business School, University of Oxford",TRUE,c1Iyi3iKRs619NPdA6NKTQ,"The Intersection of Finance, Strategy, and Sustainability",https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=ntv9BHtNEe-glQr_1x19Iw&productType=course&showMiniModal=true&attemptSSOLogin=true,6,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,qFXWgx33Ee-PPwr_wwAp2Q,Mastering UX & Business App Development with OOP,mastering-ux-business-app-development-with-oop,Northeastern University ,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=qFXWgx33Ee-PPwr_wwAp2Q&productType=course&showMiniModal=true&attemptSSOLogin=true,40,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,m2opkiYnEe6JJAruShrzEQ,Introduction to Image Generation - 简体中文,introduction-to-image-generation-zh,Google Cloud,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=m2opkiYnEe6JJAruShrzEQ&productType=course&showMiniModal=true&attemptSSOLogin=true,1,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,OUcP-tyKEe6J_wr_0biVVQ,Amazon FSx for NetApp ONTAP Primer,aws-amazon-fsx-for-netapp-ontap-primer,Amazon Web Services,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=OUcP-tyKEe6J_wr_0biVVQ&productType=course&showMiniModal=true&attemptSSOLogin=true,1,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,OqEQLwnkEey7UArf-9pKDQ,Modernize Infrastructure and Applications with Google Cloud - 日本語版,google-cloud-product-fundamentals-ja,Google Cloud,TRUE,"child~--vBmS7AQ52f8shTBAhwDg,u3ufShVISxWkH894ZoAiyA","Google Cloud Digital Leader Training 日本語版,Google Cloud Digital Leader トレーニング プロフェッショナル認定資格",https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=OqEQLwnkEey7UArf-9pKDQ&productType=course&showMiniModal=true&attemptSSOLogin=true,3,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,pD1uvzvKEeWjyxInT4zYJQ,AIDS: Fear and Hope,aids-fear-hope,University of Michigan,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=pD1uvzvKEeWjyxInT4zYJQ&productType=course&showMiniModal=true&attemptSSOLogin=true,13,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,jnCG56yQEeytqw64hz8ZCw,The Persuasive Leader,the-persuasive-leader,Johns Hopkins University,TRUE,kRRVpBdoEe2fkA4hpzhDPQ,Leadership: An Introduction,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=jnCG56yQEeytqw64hz8ZCw&productType=course&showMiniModal=true&attemptSSOLogin=true,10,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,r6mXvyWVEeWxbhIkPfddLQ,Desarrollo y Diseño de Videojuegos: Proyecto final,proyecto-desarrollo-videojuegos,Universidad de los Andes,TRUE,Jw7KYl5VEeWbQQr43s8vdQ,Desarrollo y Diseño de Videojuegos,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=r6mXvyWVEeWxbhIkPfddLQ&productType=course&showMiniModal=true&attemptSSOLogin=true,11,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,PwuZ8rX1EeiOkg6PmoA0qg,"Desarrollo del lado servidor: NodeJS, Express y MongoDB",desarrollo-lado-servidor-nodejs-express-mongodb,Universidad Austral,TRUE,JtCvzLXsEeiJ1Qqh7sWg8g,Full Stack Web Development en Español,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=PwuZ8rX1EeiOkg6PmoA0qg&productType=course&showMiniModal=true&attemptSSOLogin=true,29,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,q78TEOYSEe6s9Qr_2Qjvdw,Introduction to Time Series,illinois-tech-introduction-to-time-series,Illinois Tech,TRUE,no9lBBu1TM-skvt-XG6EAw,MDS-G3_Introduction to Data Science Techniques,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=q78TEOYSEe6s9Qr_2Qjvdw&productType=course&showMiniModal=true&attemptSSOLogin=true,35,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,tsHbkwOhEe6fVg7xpUBroQ,Estrategia de Identidad de una Marca,estrategia-de-identidad-de-marca,Pontificia Universidad Católica del Perú,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=tsHbkwOhEe6fVg7xpUBroQ&productType=course&showMiniModal=true&attemptSSOLogin=true,9,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,BOEjZiyXEeymGhLyu6EGlQ,Berbagi Data Melalui Seni Visualisasi,berbagi-data-melalui-seni-visualisasi,Google,TRUE,"Dr3Wwa1zEe2ACwpBiZpBew,WhulIDghEeylXgqHwJpmyQ","Analitik Data Google,Analitik Data Google",https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=BOEjZiyXEeymGhLyu6EGlQ&productType=course&showMiniModal=true&attemptSSOLogin=true,9,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,la2S1DnOEe2skBJ6qkJn8w,Sistemas y modelos de organización de la atención en salud,sistemas-y-modelos-de-organizacion-de-la-atencion-en-salud,Pontificia Universidad Católica de Chile,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=la2S1DnOEe2skBJ6qkJn8w&productType=course&showMiniModal=true&attemptSSOLogin=true,8,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,ZlPk7gPFEfCPRRJPAkb9OQ,Operationalizing ML Models: MLOps for Scalable AI,operationalizing-ml-models-mlops-for-scalable-ai,Coursera Instructor Network,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=ZlPk7gPFEfCPRRJPAkb9OQ&productType=course&showMiniModal=true&attemptSSOLogin=true,20,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
